times,counts_P,counts_R
8.0,11.0,0.0
8.0,14.0,0.0
8.0,13.0,0.0
8.0,48.0,6.0
8.0,25.0,0.0
8.0,38.0,0.0
8.0,17.0,0.0
8.0,17.0,0.0
8.0,18.0,0.0
8.0,22.0,0.0
8.0,19.0,5.0
8.0,16.0,0.0
8.0,22.0,0.0
8.0,9.0,0.0
8.0,19.0,0.0
8.0,14.0,0.0
8.0,15.0,5.0
8.0,11.0,0.0
8.0,7.0,0.0
8.0,23.0,0.0
8.0,25.0,10.0
8.0,11.0,0.0
8.0,20.0,4.0
8.0,17.0,0.0
8.0,19.0,0.0
8.0,19.0,0.0
8.0,44.0,0.0
8.0,8.0,0.0
8.0,36.0,0.0
8.0,9.0,0.0
8.0,5.0,0.0
8.0,15.0,0.0
8.0,11.0,0.0
8.0,30.0,1.0
8.0,12.0,0.0
8.0,12.0,0.0
8.0,28.0,1.0
8.0,20.0,1.0
8.0,11.0,0.0
8.0,28.0,2.0
8.0,28.0,0.0
8.0,8.0,0.0
8.0,18.0,0.0
8.0,5.0,0.0
8.0,3.0,0.0
8.0,24.0,0.0
8.0,21.0,0.0
8.0,9.0,0.0
8.0,24.0,1.0
8.0,36.0,1.0
8.0,20.0,3.0
8.0,22.0,0.0
8.0,24.0,0.0
8.0,27.0,0.0
8.0,21.0,0.0
8.0,19.0,0.0
8.0,8.0,0.0
8.0,28.0,0.0
8.0,10.0,0.0
8.0,46.0,1.0
8.0,26.0,0.0
8.0,12.0,0.0
8.0,5.0,0.0
8.0,25.0,0.0
8.0,7.0,0.0
8.0,8.0,0.0
8.0,0.0,0.0
8.0,3.0,0.0
8.0,32.0,0.0
8.0,15.0,0.0
8.0,41.0,0.0
8.0,25.0,0.0
8.0,13.0,0.0
8.0,3.0,0.0
8.0,21.0,0.0
8.0,10.0,0.0
8.0,21.0,0.0
8.0,42.0,1.0
8.0,4.0,0.0
8.0,17.0,0.0
8.0,13.0,0.0
8.0,15.0,0.0
8.0,37.0,0.0
8.0,15.0,0.0
8.0,13.0,0.0
8.0,13.0,0.0
8.0,8.0,0.0
8.0,22.0,0.0
8.0,32.0,0.0
8.0,18.0,0.0
8.0,32.0,2.0
8.0,14.0,0.0
8.0,22.0,0.0
8.0,18.0,0.0
8.0,8.0,0.0
8.0,13.0,0.0
8.0,16.0,0.0
8.0,19.0,0.0
8.0,16.0,0.0
8.0,22.0,0.0
8.0,38.0,0.0
8.0,18.0,0.0
8.0,30.0,0.0
8.0,9.0,0.0
8.0,28.0,0.0
8.0,6.0,0.0
8.0,6.0,0.0
8.0,8.0,0.0
8.0,29.0,0.0
8.0,16.0,0.0
8.0,28.0,0.0
8.0,6.0,0.0
8.0,9.0,0.0
8.0,38.0,0.0
8.0,8.0,0.0
8.0,13.0,0.0
8.0,14.0,0.0
8.0,21.0,0.0
8.0,17.0,0.0
8.0,6.0,0.0
8.0,28.0,1.0
8.0,17.0,0.0
8.0,14.0,0.0
8.0,37.0,0.0
8.0,27.0,0.0
8.0,18.0,0.0
8.0,36.0,16.0
8.0,14.0,0.0
8.0,26.0,0.0
8.0,33.0,0.0
8.0,35.0,5.0
8.0,19.0,0.0
8.0,43.0,2.0
8.0,9.0,0.0
8.0,13.0,0.0
8.0,4.0,0.0
8.0,25.0,11.0
8.0,21.0,0.0
8.0,16.0,0.0
8.0,19.0,0.0
8.0,37.0,0.0
8.5,8.0,0.0
8.5,6.0,0.0
8.5,9.0,0.0
8.5,7.0,0.0
8.5,23.0,0.0
8.5,18.0,0.0
8.5,15.0,0.0
8.5,19.0,0.0
8.5,38.0,4.0
8.5,9.0,0.0
8.5,16.0,0.0
8.5,46.0,8.0
8.5,23.0,0.0
8.5,16.0,0.0
8.5,10.0,0.0
8.5,7.0,0.0
8.5,21.0,0.0
8.5,13.0,0.0
8.5,9.0,0.0
8.5,12.0,0.0
8.5,11.0,0.0
8.5,6.0,0.0
8.5,18.0,0.0
8.5,30.0,0.0
8.5,10.0,0.0
8.5,13.0,0.0
8.5,15.0,0.0
8.5,7.0,0.0
8.5,29.0,0.0
8.5,19.0,4.0
8.5,7.0,0.0
8.5,20.0,0.0
8.5,13.0,0.0
8.5,17.0,0.0
8.5,7.0,0.0
8.5,11.0,0.0
8.5,24.0,1.0
8.5,12.0,0.0
8.5,36.0,0.0
8.5,19.0,0.0
8.5,33.0,0.0
8.5,27.0,0.0
8.5,27.0,0.0
8.5,14.0,0.0
8.5,22.0,0.0
8.5,11.0,0.0
8.5,3.0,0.0
8.5,12.0,0.0
8.5,19.0,0.0
8.5,15.0,0.0
8.5,19.0,7.0
8.5,13.0,0.0
8.5,32.0,6.0
8.5,34.0,0.0
8.5,8.0,0.0
8.5,8.0,0.0
8.5,15.0,0.0
8.5,44.0,0.0
8.5,6.0,0.0
8.5,18.0,0.0
8.5,9.0,0.0
8.5,16.0,0.0
8.5,41.0,1.0
8.5,19.0,0.0
8.5,27.0,0.0
8.5,31.0,0.0
8.5,7.0,0.0
8.5,11.0,1.0
8.5,11.0,0.0
8.5,20.0,0.0
8.5,19.0,0.0
8.5,6.0,0.0
8.5,14.0,0.0
8.5,9.0,0.0
8.5,35.0,1.0
8.5,24.0,0.0
8.5,15.0,0.0
8.5,38.0,0.0
8.5,5.0,0.0
8.5,19.0,7.0
8.5,16.0,0.0
8.5,6.0,0.0
8.5,16.0,0.0
8.5,33.0,3.0
8.5,7.0,0.0
8.5,5.0,0.0
8.5,13.0,0.0
8.5,29.0,0.0
8.5,22.0,0.0
8.5,19.0,4.0
8.5,8.0,0.0
8.5,7.0,0.0
8.5,12.0,0.0
8.5,19.0,0.0
8.5,28.0,0.0
8.5,17.0,0.0
8.5,3.0,0.0
8.5,24.0,0.0
8.5,19.0,0.0
8.5,11.0,7.0
8.5,11.0,0.0
8.5,22.0,0.0
8.5,35.0,0.0
8.5,5.0,0.0
8.5,5.0,0.0
8.5,9.0,0.0
8.5,8.0,0.0
8.5,24.0,0.0
8.5,21.0,0.0
8.5,30.0,1.0
8.5,22.0,16.0
8.5,20.0,0.0
8.5,7.0,0.0
8.5,8.0,0.0
8.5,7.0,0.0
8.5,17.0,0.0
8.5,13.0,0.0
8.5,15.0,0.0
8.5,12.0,0.0
8.5,6.0,0.0
8.5,19.0,0.0
8.5,31.0,7.0
8.5,36.0,0.0
8.5,16.0,0.0
8.5,20.0,0.0
8.5,25.0,0.0
8.5,5.0,0.0
8.5,23.0,0.0
8.5,21.0,0.0
8.5,17.0,0.0
8.5,18.0,8.0
8.5,9.0,0.0
8.5,21.0,0.0
8.5,1.0,0.0
8.5,35.0,0.0
8.5,26.0,0.0
8.5,10.0,0.0
8.5,32.0,0.0
8.5,24.0,0.0
8.5,34.0,0.0
8.5,5.0,0.0
8.5,20.0,0.0
8.5,17.0,0.0
8.5,8.0,0.0
8.5,8.0,0.0
8.5,27.0,0.0
8.5,9.0,0.0
8.5,13.0,0.0
8.5,19.0,0.0
8.5,17.0,0.0
8.5,11.0,0.0
8.5,36.0,9.0
8.5,20.0,0.0
8.5,15.0,0.0
8.5,17.0,0.0
8.5,21.0,0.0
8.5,18.0,0.0
8.5,45.0,0.0
8.5,19.0,0.0
8.5,57.0,0.0
8.5,5.0,0.0
8.5,5.0,0.0
8.5,8.0,0.0
8.5,13.0,0.0
8.5,27.0,2.0
8.5,20.0,0.0
8.5,17.0,1.0
8.5,13.0,0.0
8.5,14.0,0.0
8.5,27.0,0.0
8.5,23.0,0.0
8.5,9.0,0.0
8.5,11.0,4.0
8.5,8.0,0.0
8.5,32.0,0.0
8.5,32.0,0.0
8.5,21.0,2.0
8.5,7.0,0.0
8.5,24.0,0.0
8.5,26.0,0.0
8.5,9.0,0.0
8.5,19.0,0.0
8.5,1.0,0.0
8.5,10.0,0.0
8.5,16.0,0.0
8.5,17.0,0.0
8.5,36.0,0.0
8.5,15.0,0.0
8.5,8.0,0.0
8.5,23.0,0.0
8.5,31.0,0.0
8.5,10.0,0.0
8.5,23.0,4.0
8.5,13.0,0.0
8.5,19.0,0.0
8.5,24.0,0.0
8.5,3.0,0.0
8.5,13.0,0.0
8.5,27.0,0.0
8.5,20.0,0.0
8.5,10.0,0.0
8.5,18.0,0.0
8.5,16.0,0.0
8.5,31.0,5.0
8.5,27.0,0.0
8.5,29.0,0.0
8.5,29.0,1.0
8.5,34.0,5.0
8.5,32.0,7.0
8.5,12.0,0.0
8.5,10.0,0.0
8.5,18.0,0.0
8.5,8.0,0.0
8.5,19.0,0.0
8.5,13.0,0.0
8.5,27.0,0.0
8.5,5.0,0.0
8.5,23.0,0.0
8.5,19.0,0.0
8.5,7.0,2.0
8.5,10.0,0.0
8.5,9.0,0.0
8.5,21.0,0.0
8.5,15.0,0.0
8.5,8.0,0.0
8.5,12.0,0.0
8.5,22.0,0.0
8.5,20.0,0.0
8.5,12.0,0.0
8.5,5.0,0.0
8.5,18.0,0.0
8.5,24.0,0.0
8.5,16.0,0.0
8.5,0.0,0.0
8.5,5.0,0.0
8.5,15.0,0.0
8.5,20.0,0.0
8.5,16.0,0.0
8.5,16.0,0.0
8.5,17.0,0.0
8.5,19.0,0.0
8.5,4.0,0.0
8.5,26.0,0.0
8.5,5.0,0.0
8.5,2.0,0.0
8.5,2.0,0.0
8.5,14.0,0.0
8.5,23.0,0.0
8.5,17.0,0.0
8.5,6.0,0.0
8.5,30.0,4.0
8.5,36.0,0.0
8.5,15.0,0.0
8.5,12.0,0.0
8.5,40.0,0.0
8.5,33.0,0.0
8.5,9.0,8.0
8.5,21.0,0.0
8.5,7.0,0.0
8.5,10.0,0.0
8.5,16.0,0.0
8.5,17.0,0.0
8.5,33.0,2.0
8.5,13.0,0.0
8.5,9.0,0.0
8.5,22.0,0.0
8.5,13.0,0.0
8.5,12.0,0.0
8.5,13.0,10.0
8.5,14.0,0.0
8.5,4.0,0.0
8.5,24.0,0.0
8.5,17.0,0.0
8.5,7.0,0.0
8.5,18.0,0.0
8.5,26.0,0.0
8.5,31.0,0.0
8.5,20.0,0.0
8.5,19.0,0.0
8.5,10.0,0.0
8.5,27.0,3.0
8.5,10.0,0.0
8.5,12.0,0.0
8.5,22.0,0.0
8.5,27.0,0.0
8.5,17.0,0.0
8.5,19.0,0.0
8.5,16.0,0.0
8.5,23.0,0.0
8.5,14.0,0.0
8.5,5.0,0.0
8.5,8.0,0.0
8.5,15.0,0.0
8.5,16.0,0.0
8.5,7.0,0.0
8.5,16.0,0.0
8.5,26.0,0.0
8.5,35.0,3.0
8.5,18.0,0.0
8.5,36.0,0.0
9.0,18.0,0.0
9.0,20.0,0.0
9.0,26.0,0.0
9.0,16.0,0.0
9.0,3.0,0.0
9.0,28.0,0.0
9.0,23.0,0.0
9.0,6.0,0.0
9.0,9.0,0.0
9.0,6.0,0.0
9.0,8.0,0.0
9.0,36.0,0.0
9.0,11.0,0.0
9.0,38.0,0.0
9.0,28.0,1.0
9.0,16.0,0.0
9.0,26.0,0.0
9.0,19.0,0.0
9.0,38.0,5.0
9.0,23.0,0.0
9.0,13.0,0.0
9.0,10.0,0.0
9.0,13.0,3.0
9.0,24.0,0.0
9.0,20.0,0.0
9.0,14.0,0.0
9.0,25.0,0.0
9.0,13.0,0.0
9.0,18.0,0.0
9.0,20.0,0.0
9.0,35.0,0.0
9.0,40.0,2.0
9.0,26.0,0.0
9.0,30.0,0.0
9.0,10.0,0.0
9.0,25.0,0.0
9.0,13.0,0.0
9.0,20.0,0.0
9.0,21.0,6.0
9.0,22.0,0.0
9.0,15.0,0.0
9.0,37.0,1.0
9.0,12.0,0.0
9.0,6.0,1.0
9.0,7.0,0.0
9.0,22.0,0.0
9.0,11.0,0.0
9.0,7.0,0.0
9.0,24.0,0.0
9.0,26.0,0.0
9.0,7.0,12.0
9.0,13.0,0.0
9.0,19.0,0.0
9.0,9.0,0.0
9.0,20.0,0.0
9.0,14.0,0.0
9.0,7.0,0.0
9.0,10.0,0.0
9.0,28.0,0.0
9.0,16.0,0.0
9.0,1.0,0.0
9.0,18.0,0.0
9.0,12.0,0.0
9.0,21.0,0.0
9.0,19.0,1.0
9.0,20.0,1.0
9.0,20.0,0.0
9.0,21.0,0.0
9.0,13.0,0.0
9.0,19.0,0.0
9.0,34.0,0.0
9.0,19.0,0.0
9.0,20.0,0.0
9.0,20.0,0.0
9.0,14.0,0.0
9.0,6.0,0.0
9.0,8.0,0.0
9.0,36.0,0.0
9.0,11.0,0.0
9.0,23.0,0.0
9.0,7.0,0.0
9.0,12.0,0.0
9.0,25.0,0.0
9.0,21.0,0.0
9.0,13.0,0.0
9.0,18.0,0.0
9.0,36.0,1.0
9.0,6.0,0.0
9.0,20.0,1.0
9.0,19.0,17.0
9.0,10.0,0.0
9.0,12.0,0.0
9.0,10.0,1.0
9.0,19.0,0.0
9.0,27.0,0.0
9.0,17.0,0.0
9.0,7.0,0.0
9.0,34.0,8.0
9.0,39.0,0.0
9.0,7.0,0.0
9.0,24.0,0.0
9.0,17.0,0.0
9.0,33.0,0.0
9.0,11.0,0.0
9.0,27.0,0.0
9.0,6.0,0.0
9.0,16.0,0.0
9.0,5.0,0.0
9.0,23.0,0.0
9.0,10.0,0.0
9.0,22.0,0.0
9.0,17.0,0.0
9.0,17.0,0.0
9.0,24.0,0.0
9.0,21.0,1.0
9.0,25.0,2.0
9.0,9.0,0.0
9.0,24.0,4.0
9.0,25.0,2.0
9.0,8.0,0.0
9.0,12.0,0.0
9.0,33.0,0.0
9.0,14.0,0.0
9.0,13.0,0.0
9.0,11.0,0.0
9.0,15.0,0.0
9.0,38.0,2.0
9.0,7.0,0.0
9.0,34.0,1.0
9.0,14.0,0.0
9.0,9.0,0.0
9.0,29.0,0.0
9.0,9.0,0.0
9.0,2.0,0.0
9.0,16.0,0.0
9.0,20.0,0.0
9.0,21.0,0.0
9.0,13.0,0.0
9.0,8.0,0.0
9.0,15.0,0.0
9.0,7.0,0.0
9.0,12.0,0.0
9.0,28.0,0.0
9.0,44.0,1.0
9.0,29.0,0.0
9.0,4.0,0.0
9.0,3.0,0.0
9.0,11.0,0.0
9.0,19.0,0.0
9.0,27.0,0.0
9.0,23.0,0.0
9.0,24.0,0.0
9.0,16.0,0.0
9.0,22.0,0.0
9.0,17.0,0.0
9.0,22.0,0.0
9.0,11.0,0.0
9.0,6.0,0.0
9.0,16.0,4.0
9.0,29.0,1.0
9.0,14.0,1.0
9.0,8.0,0.0
9.0,9.0,0.0
9.0,22.0,0.0
9.0,9.0,0.0
9.0,16.0,0.0
9.0,19.0,0.0
9.0,31.0,0.0
9.0,18.0,0.0
9.0,15.0,0.0
9.0,7.0,0.0
9.0,17.0,0.0
9.0,7.0,0.0
9.0,13.0,0.0
9.0,30.0,0.0
9.0,28.0,0.0
9.0,8.0,0.0
9.0,15.0,1.0
9.0,20.0,16.0
9.0,14.0,0.0
9.0,16.0,0.0
9.0,13.0,0.0
9.0,16.0,0.0
9.0,19.0,1.0
9.0,6.0,0.0
9.0,11.0,0.0
9.0,22.0,0.0
9.0,19.0,0.0
9.0,9.0,0.0
9.0,16.0,0.0
9.0,22.0,0.0
9.0,15.0,0.0
9.0,7.0,1.0
9.0,35.0,0.0
9.0,22.0,0.0
9.0,5.0,0.0
9.0,12.0,0.0
9.0,26.0,0.0
9.0,21.0,0.0
9.0,21.0,0.0
9.0,25.0,0.0
9.0,54.0,1.0
9.0,27.0,0.0
9.0,4.0,0.0
9.0,16.0,1.0
9.0,7.0,0.0
9.0,31.0,0.0
9.0,19.0,0.0
9.0,21.0,0.0
9.0,18.0,0.0
9.0,19.0,0.0
9.0,20.0,0.0
9.0,37.0,0.0
9.0,17.0,0.0
9.0,33.0,15.0
9.0,26.0,0.0
9.0,16.0,0.0
9.0,37.0,1.0
9.0,28.0,0.0
9.0,14.0,0.0
9.0,30.0,0.0
9.0,10.0,0.0
9.0,12.0,7.0
9.0,18.0,0.0
9.0,39.0,1.0
9.0,40.0,0.0
9.0,9.0,0.0
9.0,23.0,0.0
9.0,11.0,0.0
9.0,16.0,0.0
9.0,8.0,0.0
9.0,13.0,0.0
9.0,26.0,0.0
9.0,29.0,0.0
9.0,21.0,0.0
9.0,21.0,0.0
9.0,9.0,0.0
9.0,3.0,0.0
9.0,26.0,0.0
9.0,26.0,0.0
9.0,17.0,0.0
9.0,8.0,0.0
9.0,6.0,0.0
9.0,15.0,0.0
9.0,11.0,8.0
9.0,10.0,0.0
9.0,27.0,0.0
9.0,13.0,0.0
9.0,21.0,0.0
9.0,10.0,0.0
9.0,22.0,0.0
9.0,12.0,0.0
9.0,25.0,0.0
9.0,21.0,0.0
9.0,12.0,0.0
9.0,18.0,0.0
9.0,21.0,0.0
9.0,5.0,0.0
9.0,20.0,0.0
9.0,26.0,0.0
9.0,7.0,0.0
9.0,23.0,0.0
9.0,30.0,0.0
9.0,13.0,21.0
9.0,34.0,0.0
9.0,6.0,0.0
9.0,1.0,0.0
9.0,15.0,0.0
9.0,23.0,8.0
9.0,21.0,0.0
9.0,25.0,0.0
9.0,32.0,0.0
9.0,21.0,0.0
9.0,32.0,1.0
9.0,39.0,0.0
9.0,13.0,0.0
9.0,27.0,0.0
9.0,11.0,0.0
9.0,10.0,1.0
9.0,17.0,0.0
9.0,12.0,0.0
9.0,22.0,0.0
9.0,13.0,0.0
9.0,7.0,0.0
9.0,8.0,0.0
9.0,10.0,0.0
9.0,17.0,0.0
9.0,11.0,0.0
9.0,32.0,1.0
9.0,23.0,0.0
9.0,12.0,0.0
9.0,21.0,0.0
9.0,26.0,0.0
9.0,11.0,0.0
9.0,39.0,0.0
9.0,8.0,0.0
9.0,4.0,0.0
9.0,11.0,0.0
9.0,13.0,0.0
9.0,3.0,0.0
9.5,8.0,0.0
9.5,17.0,1.0
9.5,36.0,3.0
9.5,7.0,0.0
9.5,14.0,0.0
9.5,14.0,0.0
9.5,11.0,0.0
9.5,8.0,0.0
9.5,27.0,0.0
9.5,14.0,0.0
9.5,17.0,0.0
9.5,6.0,0.0
9.5,19.0,0.0
9.5,13.0,0.0
9.5,18.0,0.0
9.5,8.0,0.0
9.5,23.0,0.0
9.5,16.0,0.0
9.5,14.0,0.0
9.5,16.0,0.0
9.5,42.0,10.0
9.5,17.0,0.0
9.5,17.0,0.0
9.5,33.0,0.0
9.5,27.0,4.0
9.5,29.0,0.0
9.5,7.0,0.0
9.5,27.0,4.0
9.5,23.0,0.0
9.5,36.0,0.0
9.5,16.0,0.0
9.5,25.0,3.0
9.5,26.0,0.0
9.5,12.0,0.0
9.5,15.0,0.0
9.5,11.0,0.0
9.5,42.0,13.0
9.5,23.0,0.0
9.5,6.0,0.0
9.5,9.0,0.0
9.5,23.0,0.0
9.5,7.0,3.0
9.5,15.0,0.0
9.5,16.0,1.0
9.5,2.0,0.0
9.5,10.0,0.0
9.5,12.0,0.0
9.5,9.0,0.0
9.5,23.0,14.0
9.5,22.0,0.0
9.5,17.0,3.0
9.5,31.0,5.0
9.5,11.0,0.0
9.5,10.0,0.0
9.5,10.0,0.0
9.5,5.0,0.0
9.5,9.0,0.0
9.5,22.0,0.0
9.5,15.0,0.0
9.5,10.0,0.0
9.5,10.0,0.0
9.5,19.0,0.0
9.5,14.0,0.0
9.5,17.0,0.0
9.5,10.0,0.0
9.5,12.0,0.0
9.5,11.0,0.0
9.5,15.0,0.0
9.5,34.0,0.0
9.5,10.0,0.0
9.5,9.0,0.0
9.5,27.0,0.0
9.5,3.0,2.0
9.5,33.0,1.0
9.5,22.0,0.0
9.5,17.0,0.0
9.5,6.0,0.0
9.5,32.0,0.0
9.5,28.0,8.0
9.5,34.0,0.0
9.5,20.0,0.0
9.5,30.0,0.0
9.5,7.0,0.0
9.5,13.0,0.0
9.5,18.0,0.0
9.5,5.0,0.0
9.5,20.0,0.0
9.5,42.0,0.0
9.5,18.0,0.0
9.5,20.0,0.0
9.5,22.0,0.0
9.5,12.0,0.0
9.5,36.0,0.0
9.5,32.0,0.0
9.5,7.0,0.0
9.5,23.0,5.0
9.5,17.0,0.0
9.5,35.0,4.0
9.5,24.0,3.0
9.5,26.0,0.0
9.5,19.0,0.0
9.5,19.0,9.0
9.5,22.0,0.0
9.5,9.0,0.0
9.5,20.0,0.0
9.5,17.0,0.0
9.5,12.0,0.0
9.5,6.0,4.0
9.5,20.0,0.0
9.5,5.0,0.0
9.5,20.0,0.0
9.5,27.0,0.0
9.5,17.0,2.0
9.5,34.0,1.0
9.5,10.0,0.0
9.5,6.0,0.0
9.5,4.0,0.0
9.5,25.0,1.0
9.5,37.0,0.0
9.5,8.0,0.0
9.5,5.0,0.0
9.5,25.0,0.0
9.5,28.0,5.0
9.5,3.0,0.0
9.5,29.0,0.0
9.5,16.0,0.0
9.5,18.0,0.0
9.5,31.0,1.0
9.5,0.0,0.0
9.5,10.0,0.0
9.5,38.0,0.0
9.5,11.0,0.0
9.5,17.0,0.0
9.5,9.0,0.0
9.5,24.0,0.0
9.5,6.0,0.0
9.5,18.0,0.0
9.5,24.0,1.0
9.5,26.0,0.0
9.5,5.0,0.0
9.5,20.0,0.0
9.5,4.0,0.0
9.5,10.0,0.0
9.5,8.0,0.0
9.5,17.0,0.0
9.5,14.0,0.0
9.5,7.0,0.0
9.5,24.0,0.0
9.5,12.0,0.0
9.5,18.0,0.0
9.5,15.0,0.0
9.5,18.0,0.0
9.5,17.0,0.0
9.5,39.0,5.0
9.5,19.0,0.0
9.5,14.0,0.0
9.5,4.0,0.0
9.5,41.0,0.0
9.5,22.0,0.0
9.5,23.0,0.0
9.5,19.0,0.0
9.5,12.0,0.0
9.5,27.0,0.0
9.5,24.0,0.0
9.5,12.0,0.0
9.5,37.0,0.0
9.5,7.0,6.0
9.5,19.0,0.0
9.5,13.0,0.0
9.5,6.0,0.0
9.5,11.0,0.0
9.5,14.0,0.0
9.5,14.0,0.0
9.5,11.0,0.0
9.5,24.0,21.0
9.5,14.0,0.0
9.5,21.0,1.0
9.5,10.0,0.0
9.5,21.0,0.0
9.5,17.0,0.0
9.5,32.0,1.0
9.5,15.0,0.0
9.5,19.0,0.0
9.5,37.0,0.0
9.5,17.0,3.0
9.5,15.0,0.0
9.5,15.0,0.0
9.5,17.0,0.0
9.5,8.0,0.0
9.5,5.0,0.0
9.5,17.0,0.0
9.5,23.0,0.0
9.5,31.0,16.0
9.5,20.0,4.0
9.5,13.0,0.0
9.5,12.0,0.0
9.5,18.0,0.0
9.5,13.0,0.0
9.5,23.0,0.0
9.5,15.0,0.0
9.5,22.0,0.0
9.5,6.0,0.0
9.5,26.0,0.0
9.5,13.0,0.0
9.5,23.0,0.0
9.5,17.0,0.0
9.5,12.0,0.0
9.5,13.0,0.0
9.5,20.0,0.0
9.5,13.0,0.0
9.5,19.0,0.0
9.5,20.0,0.0
9.5,22.0,0.0
9.5,19.0,0.0
9.5,28.0,0.0
9.5,8.0,0.0
9.5,22.0,1.0
9.5,29.0,0.0
9.5,39.0,2.0
9.5,5.0,0.0
9.5,16.0,1.0
9.5,18.0,0.0
9.5,30.0,9.0
9.5,21.0,0.0
9.5,8.0,0.0
9.5,15.0,0.0
9.5,13.0,0.0
9.5,11.0,0.0
9.5,21.0,0.0
9.5,22.0,20.0
9.5,15.0,0.0
9.5,13.0,2.0
9.5,4.0,0.0
9.5,7.0,0.0
9.5,12.0,0.0
9.5,13.0,0.0
9.5,17.0,0.0
9.5,27.0,0.0
9.5,15.0,0.0
9.5,23.0,0.0
9.5,24.0,0.0
9.5,14.0,0.0
9.5,35.0,0.0
9.5,15.0,0.0
9.5,21.0,5.0
9.5,20.0,0.0
9.5,19.0,0.0
9.5,14.0,0.0
9.5,15.0,2.0
9.5,8.0,0.0
9.5,20.0,1.0
9.5,35.0,4.0
9.5,25.0,6.0
9.5,18.0,9.0
9.5,16.0,0.0
9.5,16.0,0.0
9.5,20.0,0.0
9.5,16.0,0.0
9.5,19.0,0.0
9.5,1.0,0.0
9.5,16.0,0.0
9.5,30.0,0.0
9.5,23.0,1.0
9.5,20.0,0.0
9.5,12.0,0.0
9.5,12.0,0.0
9.5,41.0,2.0
9.5,16.0,0.0
9.5,8.0,0.0
9.5,9.0,0.0
9.5,34.0,0.0
9.5,18.0,0.0
9.5,16.0,0.0
9.5,12.0,0.0
9.5,19.0,0.0
9.5,14.0,0.0
9.5,25.0,0.0
9.5,8.0,0.0
9.5,8.0,0.0
9.5,13.0,0.0
9.5,20.0,0.0
9.5,12.0,0.0
9.5,20.0,0.0
9.5,20.0,0.0
9.5,16.0,0.0
9.5,24.0,0.0
9.5,14.0,0.0
9.5,13.0,0.0
9.5,18.0,0.0
9.5,9.0,0.0
9.5,12.0,0.0
9.5,7.0,0.0
9.5,6.0,0.0
9.5,34.0,0.0
9.5,17.0,0.0
9.5,27.0,0.0
9.5,6.0,0.0
9.5,22.0,0.0
9.5,17.0,0.0
9.5,20.0,0.0
